Date,Temperature_C,Humidity,Wind_Speed,Solar_Radiation,Pressure,Month,Day_of_Year,Quarter,Week_of_Year,Day_of_Week,Is_Weekend,Temp_Humidity_Interaction,Wind_Solar_Interaction,Pressure_Temp_Interaction,Temperature_Squared,Humidity_Squared,Wind_Speed_Sqrt,Temp_MA_7,Temp_MA_30,Energy_MA_7,Temp_Lag_1,Temp_Lag_7,Energy_Lag_1,Season_Encoded,Temp_Category_Encoded,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,TempCat_Cold,TempCat_Cool,TempCat_Moderate,TempCat_Hot
1989-10-08,9.7,67.7776330524487,0.875224650054023,273.604396868718,1015.5776455340855,10,281,4,40,6,1,657.4430406087524,239.46531250266574,9851.103161680629,94.08999999999999,4593.807542192388,0.9355344194918875,8.385714285714286,8.76,983.3807701292671,7.3,10.5,1092.6896409249343,0,1,True,False,False,False,False,True,False,False
1990-01-20,14.5,81.51232097633908,5.6400998802695215,304.57754052134885,1002.2134800754892,1,20,1,3,5,1,1181.9286541569168,1717.847749827245,14532.095461094594,210.25,6644.258470949729,2.3748894459046976,13.814285714285713,14.663333333333334,951.7657566148227,14.5,15.5,980.4803152713364,3,1,False,False,False,True,False,True,False,False
1989-01-17,16.6,55.94029061046156,0.4180677414204575,190.71718093157875,1016.6262799251452,1,17,1,3,1,0,928.608824133662,79.73270108214187,16875.99624675741,275.56000000000006,3129.3161135828936,0.6465815814113928,15.028571428571428,14.706666666666669,934.4814025143224,19.4,13.6,1018.9677239330724,3,3,False,False,False,True,False,False,True,False
1982-01-06,12.5,65.36765261388415,7.4108607509569575,330.171277461234,1015.3458246707535,1,6,1,1,2,0,817.0956576735518,2446.853361230779,12691.822808384419,156.25,4272.930008249435,2.7222896155547,14.8,13.933333333333334,955.8855029135074,13.0,15.2,945.3585839117857,3,1,False,False,False,True,False,True,False,False
1981-07-09,8.9,42.27729162971203,3.927165624308441,169.56731676487985,1023.0545033507808,7,190,3,28,3,0,376.2678955044371,665.9189374052565,9105.18507982195,79.21000000000001,1787.369387543719,1.9817077545158976,7.542857142857144,7.536666666666667,1042.3115528093053,8.3,10.0,1054.6886056452547,2,1,False,False,True,False,False,True,False,False
1984-04-16,9.8,58.558916883121206,1.1807719117630688,354.4738275194015,1007.5046220142206,4,107,2,16,0,0,573.8773854545879,418.552738990056,9873.545295739363,96.04000000000002,3429.1467465242977,1.0866332922210091,11.114285714285714,11.593333333333332,944.1770864085241,12.8,9.7,903.3569693210557,1,1,False,True,False,False,False,True,False,False
1987-03-17,18.5,82.88761268716962,5.368611434336113,35.09271697698611,1024.21076368449,3,76,1,12,1,0,1533.420834712638,188.39916162456868,18947.899128163066,342.25,6870.356336978242,2.3170264207246567,12.22857142857143,13.110000000000001,926.3878484571776,13.0,11.3,1031.7493176190194,1,3,False,True,False,False,False,False,True,False
1984-02-03,13.0,64.0379248011051,8.481156085287223,32.844596658990376,1007.9905946280342,2,34,1,5,4,0,832.4930224143664,278.5601508232006,13103.877730164444,169.0,4100.855812831993,2.9122424496060115,12.757142857142856,13.889999999999999,961.9210155300428,11.1,11.2,858.4661303367021,3,1,False,False,False,True,False,True,False,False
1984-04-04,8.2,50.47483317704547,1.076259854595826,153.6205572848482,1018.7012994551785,4,95,2,14,2,0,413.8936320517728,165.33563864632046,8353.350655532464,67.24,2547.70878425057,1.0374294455989892,11.114285714285714,12.593333333333334,915.6498402981563,9.2,8.7,942.2240544113591,1,1,False,True,False,False,False,True,False,False
1988-05-06,14.5,60.469317507652036,1.1253484184311302,426.2098816175411,997.3776514334974,5,127,2,18,4,0,876.8051038609545,479.6346161980191,14461.975945785713,210.25,3656.538359841233,1.060824405088387,14.957142857142856,12.903333333333332,971.1630026962305,16.4,14.3,1207.3757436809278,1,1,False,True,False,False,False,True,False,False
1982-09-14,6.7,72.07202535703993,1.0919958359123716,15.040038442082004,1014.3619586280549,9,257,3,37,1,0,482.88256989216757,16.42365935071554,6796.225122807969,44.89,5194.376839065807,1.0449860457979196,6.914285714285714,7.846666666666666,1150.1522188790327,3.6,4.3,1094.623160726548,0,1,True,False,False,False,False,True,False,False
1985-01-14,19.7,65.22032292093796,1.659020478030511,40.74774481035156,1004.5214902630923,1,14,1,3,0,0,1284.8403615424777,67.60134307393471,19789.07335818292,388.09,4253.690521911425,1.2880296883342832,14.714285714285714,13.6,1001.1234145209266,14.4,13.2,918.2478676990123,3,3,False,False,False,True,False,False,True,False
1982-02-13,19.2,66.80443447567848,2.5898737950044683,95.45650400609964,1027.1500806428587,2,44,1,6,5,1,1282.6451419330267,247.2202982881365,19721.281548342886,368.64,4462.832465615219,1.6093084834811715,17.785714285714285,16.843333333333334,921.9785583065387,17.0,13.6,1100.6612533427608,3,3,False,False,False,True,False,False,True,False
1983-07-31,10.0,78.08685992420217,12.12571768340296,165.33376093373224,1027.4414332071287,7,212,3,30,6,1,780.8685992420217,2004.7905086176745,10274.414332071286,100.0,6097.557692821972,3.4822001211020255,8.414285714285715,6.836666666666668,1034.472821502579,9.5,0.0,864.6452634109954,2,1,False,False,True,False,False,True,False,False
1988-05-17,13.2,64.41039068558553,0.7227462866144149,220.73251136105432,1007.1633954269458,5,138,2,20,1,0,850.2171570497289,159.53360292127616,13294.556819635683,174.23999999999998,4148.698428269763,0.8501448621349275,11.557142857142855,13.083333333333334,935.5393038382937,11.7,11.0,989.0513577878442,1,1,False,True,False,False,False,True,False,False
1987-08-09,8.7,77.2816646563229,2.197477725735312,344.8414331857737,998.9018709732226,8,221,3,32,6,1,672.3504825100092,757.7813683363796,8690.446277467036,75.68999999999998,5972.455692052348,1.482389195095307,8.057142857142859,6.91,1052.7414216776028,8.9,9.6,933.4304179103036,2,1,False,False,True,False,False,True,False,False
1983-01-04,11.4,39.46124593643239,1.545333824781773,552.700680217752,1030.0,1,4,1,1,1,0,449.85820367532926,854.1070561203863,11742.0,129.96,1557.189930855602,1.2431145662334477,15.071428571428571,14.096666666666666,903.2134484454615,10.9,16.3,901.2767805058813,3,1,False,False,False,True,False,True,False,False
1983-04-14,11.5,53.483036523438074,1.0591483576150997,144.11144881133907,1010.0448370674449,4,104,2,15,3,0,615.0549200195378,152.6354043220623,11615.515626275615,132.25,2860.4351957674107,1.0291493368870719,11.4,12.176666666666668,909.0125183532392,11.7,6.7,969.8405788421344,1,1,False,True,False,False,False,True,False,False
1985-03-10,16.6,57.667258673205886,1.9621468466325571,219.58279727407762,1002.2413407451104,3,69,1,10,6,1,957.2764939752178,430.85369324608746,16637.206256368834,275.56000000000006,3325.5127228824394,1.400766521099272,12.971428571428572,13.603333333333333,1004.4435266527795,15.2,14.7,1061.5568268926368,1,3,False,True,False,False,False,False,True,False
1981-05-24,11.5,67.76950787798457,0.5716472930930626,15.348793157914988,1009.3575951794872,5,144,2,21,6,1,779.3493405968225,8.774096060967423,11607.612344564104,132.25,4592.706198024212,0.7560736029600972,5.871428571428572,8.796666666666665,1168.823631980334,9.6,9.8,985.9677396025294,1,1,False,True,False,False,False,True,False,False
1982-09-28,7.8,40.177149922013456,1.3100077137656883,110.10415979611278,1024.7601769178407,9,271,3,39,1,0,313.38176939170495,144.23729865059772,7993.129379959157,60.839999999999996,1614.2033758559458,1.144555683995186,8.042857142857143,7.536666666666666,1015.275875770847,9.2,4.0,839.3959087546793,0,1,True,False,False,False,False,True,False,False
1981-12-08,12.6,68.65530817237868,0.4564739730869154,242.57521096114831,1030.0,12,342,4,50,1,0,865.0568829719714,110.72927031983204,12978.0,158.76,4713.551340244287,0.675628576280574,13.071428571428571,12.483333333333333,944.3539102117313,14.7,13.4,944.0963316292284,3,1,False,False,False,True,False,True,False,False
1982-02-02,13.3,85.3080856124812,0.7774152108726404,151.93423065029404,1016.6557155463814,2,33,1,5,1,0,1134.597538646,118.11598195977074,13521.521016766874,176.89000000000001,7277.469470866421,0.8817115236133871,14.72857142857143,16.533333333333335,1010.4457438571136,14.6,13.3,856.1296174092121,3,1,False,False,False,True,False,True,False,False
1989-12-18,17.3,51.90558364319449,1.4006258844442026,478.6476389973368,1020.7589754899146,12,352,4,51,0,0,897.9665970272647,670.4062727077742,17659.130275975524,299.29,2694.1896133406594,1.1834804115168964,13.142857142857142,14.643333333333333,984.1874834680788,12.1,16.2,1008.6678096949157,3,3,False,False,False,True,False,False,True,False
1985-12-31,14.4,67.52982007950092,1.809104007779391,200.5917184782021,996.6170408579761,12,365,4,1,1,0,972.4294091448133,362.8912818262707,14351.285388354856,207.36,4560.276599969766,1.3450293706010255,13.071428571428571,14.17,917.9387015584468,16.3,13.1,853.052061547055,3,1,False,False,False,True,False,True,False,False
1990-03-27,20.6,63.8383480891101,2.1271221536587115,284.19054990089023,1030.0,3,86,1,13,1,0,1315.0699706356681,604.5080145546351,21218.0,424.36000000000007,4075.334686746387,1.4584656847724293,16.52857142857143,15.416666666666666,1004.8528775946345,18.0,13.6,941.9944104007021,1,3,False,True,False,False,False,False,True,False
1982-12-19,13.0,67.25452642192816,1.6919158862557113,158.67824424579265,1016.1135238301405,12,353,4,50,6,1,874.3088434850661,268.4702422426205,13209.475809791826,169.0,4523.171324237834,1.300736670604666,14.985714285714286,13.270000000000001,918.5484604200467,13.0,12.6,868.4547970875924,3,1,False,False,False,True,False,True,False,False
1983-11-13,10.8,74.78484317620129,2.429914005604045,187.85672652984863,1021.9144004673417,11,317,4,45,6,1,807.676306302974,456.47569084180816,11036.67552504729,116.64000000000001,5592.772768889021,1.5588181438525934,11.257142857142856,10.913333333333332,1048.943217161823,10.8,7.5,976.7838673057053,0,1,True,False,False,False,False,True,False,False
1989-06-22,5.0,63.58311928336996,0.541179015503813,139.42809714870754,1020.698241312706,6,173,2,25,3,0,317.9155964168498,75.45556034850753,5103.49120656353,25.0,4042.813057803253,0.735648703868778,8.7,8.3,1034.0787852247445,6.6,10.2,1060.7288481753226,2,0,False,False,True,False,True,False,False,False
1989-08-20,8.1,59.461891993288305,2.467253897664981,125.60428626140549,1012.2903053015395,8,232,3,33,6,1,481.6413251456352,309.8976648418807,8199.55147294247,65.61,3535.716599421484,1.5707494700508355,6.6571428571428575,6.793333333333334,1080.5607421533698,9.0,5.8,1024.975434132312,2,1,False,False,True,False,False,True,False,False
1985-04-19,9.3,41.56181214670186,0.29150089226450565,166.37789401230262,1001.0818430901369,4,109,2,16,4,0,386.52485296432735,48.499304557675565,9310.061140738273,86.49000000000001,1727.3842289177344,0.5399082257796279,13.285714285714286,15.146666666666667,1014.8700764890616,9.5,19.5,1002.7639523016785,1,1,False,True,False,False,False,True,False,False
1990-03-09,13.0,71.42475038562856,0.35260985123138233,87.66480644877227,1001.8421964317403,3,68,1,10,4,0,928.5217550131713,30.911474360129517,13023.948553612623,169.0,5101.494967649347,0.5938096085711163,16.114285714285714,16.220000000000002,996.703124984787,10.3,17.3,977.1892086514205,1,1,False,True,False,False,False,True,False,False
1990-05-01,13.0,30.0,1.042028478964713,275.63584264020614,1012.3542212134724,5,121,2,18,1,0,390.0,287.220397854531,13160.604875775141,169.0,900.0,1.0207979618733145,11.157142857142857,13.356666666666666,955.2455637896331,9.5,12.7,1117.5582449720046,1,1,False,True,False,False,False,True,False,False
1984-01-25,18.8,80.75981594011418,1.2160199848281315,169.03417175355193,1011.7433461472748,1,25,1,4,2,0,1518.2845396741466,205.54893097118998,19020.774907568768,353.44000000000005,6522.14787068112,1.102732961703844,13.7,14.916666666666666,1031.5752565799492,13.8,11.9,1037.8789982995522,3,3,False,False,False,True,False,False,True,False
1984-05-15,6.2,56.637623224882496,0.3546944553313378,114.53974316337145,1004.0727202896272,5,136,2,20,1,0,351.15326399427147,40.62661181512336,6225.250865795689,38.440000000000005,3207.820364563749,0.595562301805057,6.942857142857143,9.093333333333332,1143.0601992885954,4.8,5.5,1331.73991998717,1,1,False,True,False,False,False,True,False,False
1990-04-21,14.5,44.21018086401503,2.958928094692814,30.955699398340574,1022.9210742115151,4,111,2,16,5,1,641.047622528218,91.59568864061536,14832.35557606697,210.25,1954.5400920289208,1.720153509048775,12.242857142857144,14.616666666666667,942.3975666356365,13.8,15.1,971.2407348072547,1,1,False,True,False,False,False,True,False,False
1985-02-25,13.6,63.17378737425075,0.21591037901588755,228.308482014297,1021.4259244268882,2,56,1,9,0,0,859.1635082898102,49.294170884248814,13891.39257220568,184.95999999999998,3990.9274112070434,0.46466157471420805,13.928571428571429,14.536666666666667,969.0402584617402,10.3,12.2,1019.9374744992704,3,1,False,False,False,True,False,True,False,False
1985-10-25,10.2,79.29311820804408,3.515994886221401,221.89293984915918,1022.9225212575531,10,298,4,43,4,0,808.7898057220496,780.1744417982767,10433.80971682704,104.03999999999999,6287.398595154851,1.8750986337314102,9.228571428571428,10.05,1039.6540219636984,10.0,12.8,968.5658181256134,0,1,True,False,False,False,False,True,False,False
1989-12-12,14.8,94.11826154695623,3.459236820346015,19.185116053907493,1009.3142709069336,12,346,4,50,1,0,1392.9502708949524,66.36585985628824,14937.851209422619,219.04000000000002,8858.24715662126,1.8599023684984153,15.771428571428572,14.56,1018.2442932488824,16.2,10.6,777.8066027608564,3,1,False,False,False,True,False,True,False,False
1981-12-12,17.2,68.48074906036454,0.4867727239560832,30.220427710454572,999.4198994095849,12,346,4,50,5,1,1177.8688838382702,14.71047991573587,17190.02226984486,295.84,4689.612991868619,0.6976909946072711,14.328571428571426,12.72,937.3683795883496,14.8,13.0,928.7381804457044,3,3,False,False,False,True,False,False,True,False
1981-08-11,3.0,75.2939028556177,0.868738846786406,510.3014262403638,1015.913336433188,8,223,3,33,1,0,225.8817085668531,443.3186725455119,3047.740009299564,9.0,5669.171807231196,0.9320616110463975,5.942857142857142,7.276666666666666,1133.4933348665202,5.2,10.0,1135.903070870725,2,0,False,False,True,False,True,False,False,False
1984-09-10,9.7,44.49681952376868,5.513220719721939,487.70593664258746,1008.8196730531486,9,254,3,37,0,0,431.61914938055617,2688.8304750293087,9785.55082861554,94.08999999999999,1979.9669477308414,2.3480248550051463,8.6,8.246666666666666,945.8763627683229,10.5,7.0,1064.7034393675576,0,1,True,False,False,False,False,True,False,False
1989-05-13,11.9,60.67176956186443,4.2883696084568825,65.95575485536696,1011.313670903081,5,133,2,19,5,1,721.9940577861868,282.84265462458814,12034.632683746664,141.61,3681.063621767979,2.070837900091864,11.657142857142857,11.629999999999999,958.4337884634186,12.7,10.3,1050.7250942463797,1,1,False,True,False,False,False,True,False,False
1990-05-08,4.9,94.873299533071,0.5637488034635579,219.06668058334247,1006.1033828253148,5,128,2,19,1,0,464.87916771204794,123.49857905759276,4929.906575844043,24.010000000000005,9000.942964291811,0.750832074077525,11.714285714285714,12.753333333333334,1032.4007818110013,7.0,13.0,999.6221236275828,1,0,False,True,False,False,True,False,False,False
1990-08-05,10.6,55.59029831073046,1.9825951499868153,530.5503990173142,1017.4631343147648,8,217,3,31,6,1,589.2571620937429,1051.8666479152969,10785.109223736506,112.36,3090.281266276002,1.4080465723784903,7.5,8.379999999999999,1101.9772829103124,8.6,7.9,1102.6349575019033,2,1,False,False,True,False,False,True,False,False
1990-04-26,11.5,72.37144179080299,1.3777891933095567,203.43224262883282,1025.3324298248576,4,116,2,17,3,0,832.2715805942344,280.2867454647336,11791.322942985862,132.25,5237.625586879585,1.173792653456971,13.157142857142858,13.78,1050.6482548594402,13.7,11.5,1003.670438039923,1,1,False,True,False,False,False,True,False,False
1987-10-09,8.7,95.0,5.133719784358459,765.8288572340397,1022.2167631947757,10,282,4,41,4,0,826.4999999999999,3931.5507558150193,8893.285839794547,75.68999999999998,9025.0,2.265771344235437,9.257142857142858,10.46,1017.7255424006117,8.7,10.3,1114.6260126065251,0,1,True,False,False,False,False,True,False,False
1981-04-19,13.8,68.86325586084146,2.711858032418981,331.3676966419021,1018.2952544432806,4,109,2,16,6,1,950.3129308796123,898.6221498225185,14052.474511317272,190.44000000000003,4742.148007755716,1.6467720037755624,13.042857142857144,13.386666666666667,1028.4524222851255,13.2,11.5,1028.1038704683433,1,1,False,True,False,False,False,True,False,False
1989-10-30,13.5,85.5580421599507,0.13921605142254712,267.3451185224501,1001.7960188809919,10,303,4,44,0,0,1155.0335691593345,37.21873176778836,13524.24625489339,182.25,7320.178578243902,0.37311667266760823,10.714285714285714,9.930000000000001,1025.11139597744,9.3,12.4,1150.0414242455493,0,1,True,False,False,False,False,True,False,False
1981-06-28,10.2,61.03014750143066,0.2613517742781785,87.32054631889177,1008.399979358882,6,179,2,26,6,1,622.5075045145927,22.821379711382235,10285.679789460595,104.03999999999999,3724.678904046383,0.5112257566654662,7.228571428571428,7.493333333333334,1144.8304593626567,9.2,4.4,1143.1996986609297,2,1,False,False,True,False,False,True,False,False
1981-04-25,8.9,62.114585528283165,1.1261187939093156,435.6856358402986,1008.785377026378,4,115,2,17,5,1,552.8198112017202,490.6337827560903,8978.189855534765,79.21000000000001,3858.2217353504043,1.061187445227899,10.514285714285716,13.293333333333331,923.6054487765507,11.5,13.2,1121.401774022406,1,1,False,True,False,False,False,True,False,False
