Date,Temperature,Temperature_C,Humidity,Wind_Speed,Solar_Radiation,Pressure,Energy_Consumption,Month,Day_of_Year,Quarter,Year,Week_of_Year,Day_of_Week,Is_Weekend,Season,Temp_Category,Temp_Humidity_Interaction,Wind_Solar_Interaction,Pressure_Temp_Interaction,Temperature_Squared,Humidity_Squared,Wind_Speed_Sqrt,Temp_MA_7,Temp_MA_30,Energy_MA_7,Temp_Lag_1,Temp_Lag_7,Energy_Lag_1
1985-12-01,12.3,12.3,68.19794942356533,0.44418045650021726,147.32583759657334,1004.9168046140247,955.0083846443639,12,335,4,1985,48,6,1,Winter,Cool,838.8347779098536,65.43925779792282,12360.476696752505,151.29000000000002,4650.960305579175,0.6664686462994469,13.928571428571429,13.236666666666666,953.066723265525,12.8,13.7,1034.830977649537
1985-12-02,15.2,15.2,53.72046002391771,1.1060547134428191,387.33013478107154,1017.0408961421691,893.1115583294004,12,336,4,1985,49,0,0,Winter,Moderate,816.5509923635492,428.4083212330466,15459.02162136097,231.04,2885.8878251813408,1.051691358452098,13.785714285714286,13.37,928.936269774477,12.3,16.2,955.0083846443639
1985-12-03,15.0,15.0,60.214190965000725,0.9740635827335482,223.69592264963578,1017.195653159883,948.2839194260582,12,337,4,1985,49,1,0,Winter,Cool,903.2128644750109,217.8940518589909,15257.934797398246,225.0,3625.748793569575,0.9869465956846643,13.642857142857142,13.563333333333333,916.9944473239741,15.2,16.0,893.1115583294004
1985-12-04,16.4,16.4,53.05961214794766,4.940025074816662,67.14934885568805,1007.1321119252892,850.8116250956621,12,338,4,1985,49,2,0,Winter,Moderate,870.1776392263415,331.7194671047105,16516.966635574743,268.96,2815.322441290635,2.222616717928816,13.985714285714284,13.69,943.4227289648712,15.0,14.0,948.2839194260582
1985-12-05,16.1,16.1,81.14010707897897,2.8704178222918606,106.6968121851736,1005.0233463095256,1134.5016787931293,12,339,4,1985,49,3,0,Winter,Moderate,1306.3557239715615,306.26443127804964,16180.875875583362,259.21000000000004,6583.716976788173,1.6942307464722333,14.328571428571427,13.693333333333332,973.0017338372506,16.4,13.7,850.8116250956621
1985-12-06,14.6,14.6,65.31967473007913,1.406861979227362,284.4672491226505,1027.4707030173472,946.9483795334768,12,340,4,1985,49,4,0,Winter,Cool,953.6672510591552,400.20615712605513,15001.07226405327,213.16,4266.659906843338,1.1861121275947575,14.62857142857143,13.610000000000001,966.2137890673754,16.1,12.5,1134.5016787931293
1985-12-07,18.2,18.2,93.5178602862951,8.908432085845433,195.15502824382384,1008.6701409118681,1047.567401603245,12,341,4,1985,49,5,1,Winter,Moderate,1702.0250572105708,1738.525315321352,18357.796564596,331.23999999999995,8745.590192527012,2.984699664261956,15.4,13.706666666666667,968.0332782036193,14.6,12.8,946.9483795334768
1985-12-08,16.4,16.4,64.0900877927807,1.2520148334638839,167.11954807447475,998.4812638312683,960.6701097233686,12,342,4,1985,49,6,1,Winter,Moderate,1051.0774398016033,209.23615315102305,16375.092726832798,268.96,4107.539353286337,1.118934686862412,15.985714285714286,13.81,968.8420960720485,18.2,12.3,1047.567401603245
1985-12-09,16.6,16.6,54.37389849634306,0.12000502122857185,139.82665969568862,1014.9286967649813,975.4846075140281,12,343,4,1985,50,0,0,Winter,Moderate,902.6067150392948,16.779901265101405,16847.81636629869,275.56000000000006,2956.520837690618,0.3464174089571306,16.185714285714287,13.85,980.6096745269954,16.4,15.2,960.6701097233686
1985-12-10,14.7,14.7,42.294284110807595,0.6083664665185401,279.8341822175014,1021.9459148256923,816.1870429764836,12,344,4,1985,50,1,0,Winter,Cool,621.7259764288716,170.24173264676662,15022.604947937676,216.08999999999997,1788.8064684457117,0.7799785038823442,16.142857142857142,13.9,961.7386921770561,16.6,15.0,975.4846075140281
1985-12-11,15.8,15.8,37.95290485616083,1.145652000441409,123.1828262275491,1011.0939146424078,879.4425651103517,12,345,4,1985,50,2,0,Winter,Moderate,599.6558967273411,141.1246512876181,15975.283851350043,249.64000000000001,1440.4229870207962,1.070351344391835,16.057142857142857,13.946666666666665,965.828826464869,14.7,16.4,816.1870429764836
1985-12-12,14.1,14.1,41.23796085491765,0.3413456331104632,103.0943572474364,1018.3712720873731,904.5098827529257,12,346,4,1985,50,3,0,Winter,Cool,581.4552480543389,35.19080864474245,14359.03493643196,198.81,1700.5694154717207,0.584247920929517,15.77142857142857,13.95,932.9728556019828,15.8,16.1,879.4425651103517
1985-12-13,13.5,13.5,69.00689976517225,5.896366761707363,313.9619540131752,1002.5266410566342,876.2483751483325,12,347,4,1985,50,4,0,Winter,Cool,931.5931468298254,1851.2348300839822,13534.109654264561,182.25,4761.95221520053,2.4282435548575774,15.614285714285714,13.883333333333333,922.8728549755335,14.1,14.6,904.5098827529257
1985-12-14,13.6,13.6,72.63087534844901,2.9121370567730347,7.660222335719236,1019.2825946788741,1083.4817278085459,12,348,4,1985,50,5,1,Winter,Cool,987.7799047389065,22.307617326968476,13862.243287632687,184.95999999999998,5275.244053881938,1.7064984783975152,14.957142857142857,13.636666666666665,928.0034730048621,13.5,18.2,876.2483751483325
1985-12-15,13.7,13.7,41.282139469518,0.6247343846430244,65.26379222558161,1003.4478452950373,883.9250635949703,12,349,4,1985,50,6,1,Winter,Cool,565.5653107323966,40.77253507551893,13747.23548054201,187.68999999999997,1704.2150391807359,0.7904014072881098,14.571428571428571,13.76,917.0398949865196,13.6,16.4,1083.4817278085459
1985-12-16,13.6,13.6,78.42557471114173,1.7871246478886538,89.74135430336659,1016.0517318312894,1012.3877731332142,12,350,4,1985,51,0,0,Winter,Cool,1066.5878160715276,160.37898621045494,13818.303552905536,184.95999999999998,6150.570768772874,1.3368338146114698,14.142857142857142,13.893333333333334,922.3117757892604,13.7,16.6,883.9250635949703
1985-12-17,12.1,12.1,57.75408422474841,2.556309353053223,328.5162691233467,1020.6766948876436,864.0423610967403,12,351,4,1985,51,1,0,Winter,Cool,698.8244191194558,839.7892113901609,12350.188008140487,146.41,3335.5342446393333,1.5988462568531168,13.77142857142857,13.896666666666668,929.14824980644,13.6,14.7,1012.3877731332142
1985-12-18,12.7,12.7,67.20189517978324,5.669913308308382,187.5799639208481,1013.9870396841534,948.7251235515479,12,352,4,1985,51,2,0,Winter,Cool,853.4640687832471,1063.5621338068227,12877.635403988746,161.29,4516.094715754573,2.381157976344363,13.328571428571427,13.913333333333332,939.0457581551824,12.1,15.8,864.0423610967403
1985-12-19,13.3,13.3,89.18330942383136,4.26797031666813,61.0608964059684,1000.6455216787715,1190.441141881147,12,353,4,1985,51,3,0,Winter,Cool,1186.138015336957,260.6060933698208,13308.585438327662,176.89000000000001,7953.662679786848,2.065906657297984,13.214285714285714,13.98,979.8930808877855,12.7,14.1,948.7251235515479
1985-12-20,14.2,14.2,78.45258973798298,1.4480056183242822,56.77586582101256,1001.0792173542418,1099.5216946365656,12,354,4,1985,51,4,0,Winter,Cool,1114.0267742793583,82.21177269405177,14215.324886430233,201.64,6154.808836596272,1.203331051009772,13.314285714285715,14.013333333333332,1011.7892693861044,13.3,13.5,1190.441141881147
1985-12-21,15.0,15.0,60.97204028141252,2.9802243107071194,334.76934248662957,1028.9312105651004,853.3015960663811,12,355,4,1985,51,5,1,Winter,Cool,914.5806042211877,997.6877329580911,15433.968158476506,225.0,3717.5896960781906,1.726332618792543,13.514285714285714,14.163333333333332,978.9063934229381,14.2,13.6,1099.5216946365656
1985-12-22,13.7,13.7,51.63211661877069,1.6517338228395633,56.95995830619236,1005.3185860650681,897.0665565780113,12,356,4,1985,51,6,1,Winter,Cool,707.3599976771584,94.08268968186924,13772.864629091431,187.68999999999997,2665.8754665343363,1.2851979702907887,13.514285714285716,14.283333333333333,980.7837495633725,15.0,13.7,853.3015960663811
1985-12-23,12.0,12.0,32.72276898006042,1.609068930614304,99.63030420119078,1020.6512397394371,876.3823769726941,12,357,4,1985,52,0,0,Winter,Cool,392.67322776072507,160.31202703778786,12247.814876873244,144.0,1070.7796097224045,1.2684908082498287,13.285714285714286,14.389999999999999,961.3544072547267,13.7,13.6,897.0665565780113
1985-12-24,13.1,13.1,54.212700211363696,0.24375220794797933,120.16368129554161,1014.1837588533239,923.6642730683934,12,358,4,1985,52,1,0,Winter,Cool,710.1863727688644,29.290162630945574,13285.807240978542,171.60999999999999,2939.0168642071935,0.4937126775240629,13.428571428571429,14.370000000000001,969.8718232506772,12.0,12.1,876.3823769726941
1985-12-25,13.2,13.2,61.83304641758458,0.2696648383650952,240.59239519996615,1002.9595913897978,887.6677273768604,12,359,4,1985,52,2,0,Winter,Cool,816.1962127121164,64.87930936346997,13239.06660634533,174.23999999999998,3823.32562927917,0.5192926326890217,13.5,14.270000000000001,961.1493380828646,13.1,12.7,923.6642730683934
1985-12-26,13.3,13.3,50.19230709273224,1.5080615356555207,111.74753458354598,1007.6724246053878,881.9456962286466,12,360,4,1985,52,3,0,Winter,Cool,667.5576843333389,168.52215860978077,13402.043247251659,176.89000000000001,2519.2676912911393,1.228031569486518,13.5,14.180000000000001,917.0785601325075,13.2,13.3,887.6677273768604
1985-12-27,11.5,11.5,63.031145493615426,0.6263048644274656,48.41589747914205,1029.9983301376378,1052.252051344581,12,361,4,1985,52,4,0,Winter,Cool,724.8581731765775,30.323112106808136,11844.980796582835,132.25,3972.9253022373164,0.7913942534713438,13.114285714285714,14.096666666666668,910.3257539479383,13.3,14.2,881.9456962286466
1985-12-28,10.8,10.8,66.15277824438152,0.04252266239454534,255.32246057132477,1030.0,1023.483550931131,12,362,4,1985,52,5,1,Winter,Cool,714.4500050393204,10.856990792619056,11124.0,116.64000000000001,4376.190069450317,0.2062102383358919,12.514285714285714,14.0,934.6374617857598,11.5,15.0,1052.252051344581
1985-12-29,12.0,12.0,61.627160272878825,2.5663148997594907,251.50833298798102,1009.82687667114,800.8803495587795,12,363,4,1985,52,6,1,Winter,Cool,739.5259232745459,645.4495823607272,12117.92252005368,144.0,3797.9068832990943,1.6019721906947981,12.27142857142857,13.983333333333333,920.8965750687266,10.8,13.7,1023.483550931131
1985-12-30,16.3,16.3,55.249961287648105,0.06605200124788525,459.0843125719946,1009.1362175956281,853.052061547055,12,364,4,1985,1,0,0,Winter,Moderate,900.5743689886641,30.32343758688993,16448.92034680874,265.69,3052.558222286614,0.25700583893733864,12.885714285714284,14.1,917.563672865064,12.0,12.0,800.8803495587795
1985-12-31,14.4,14.4,67.52982007950092,1.809104007779391,200.5917184782021,996.6170408579761,926.2894739220739,12,365,4,1985,1,1,0,Winter,Cool,972.4294091448133,362.8912818262707,14351.285388354856,207.36,4560.276599969766,1.3450293706010255,13.071428571428571,14.17,917.9387015584468,16.3,13.1,853.052061547055
1986-01-01,12.9,12.9,71.62910974354114,1.549555404170977,54.63732594994196,996.5008460797225,1000.6289064661697,1,1,1,1986,1,2,0,Winter,Cool,924.0155156916807,84.66356369518373,12854.86091442842,166.41,5130.72936265226,1.244811393011398,13.028571428571428,14.093333333333334,934.0760128569196,14.4,13.2,926.2894739220739
1986-01-02,13.8,13.8,48.64401383835731,6.935616293809899,444.81857345157226,1004.4274809954906,728.6975943026146,1,2,1,1986,1,3,0,Winter,Cool,671.2873909693309,3085.09094582,13861.09923773777,190.44000000000003,2366.2400823062976,2.633555826978023,13.1,14.053333333333335,912.1834268674864,12.9,13.3,1000.6289064661697
1986-01-03,10.6,10.6,86.16398569619405,1.3241233191698185,119.8138597012762,1008.5499651746227,1088.4591903155417,1,3,1,1986,1,4,0,Winter,Cool,913.3382483796569,158.6483255902008,10690.629630851001,112.36,7424.2324310539325,1.1507055744932404,12.971428571428572,13.860000000000001,917.3558752919095,13.8,11.5,728.6975943026146
1986-01-04,12.6,12.6,63.521178015736076,0.13142815460538684,296.9105883667038,1012.7455818452112,864.9846690418766,1,4,1,1986,1,5,1,Winter,Cool,800.3668429982746,39.02241071183552,12760.59433124966,158.76,4034.940056506832,0.36253021198982416,13.22857142857143,13.743333333333334,894.7131778791588,10.6,10.8,1088.4591903155417
1986-01-05,13.7,13.7,65.28274434417271,1.6045315771580086,434.74999548025846,1019.9013377672244,780.7044051210687,1,5,1,1986,1,6,1,Winter,Cool,894.3735975151661,697.5700959173762,13972.648327410974,187.68999999999997,4261.836709106614,1.2667010606919096,13.471428571428573,13.713333333333333,891.8309001023429,12.6,12.0,864.9846690418766
1986-01-06,12.6,12.6,75.62321634884836,3.678912212795151,177.39454848362956,1015.2087622608652,1041.819446715834,1,6,1,1986,2,0,0,Winter,Cool,952.8525259954893,652.6189708997063,12791.630404486901,158.76,5718.870850944726,1.9180490642304098,12.942857142857141,13.526666666666667,918.7976694121684,13.7,16.3,780.7044051210687
1986-01-07,13.1,13.1,68.49824196895253,11.52025127942419,161.75623684614752,1020.0670847020231,948.5316210844038,1,7,1,1986,2,1,0,Winter,Cool,897.3269697932781,1863.4724944816733,13362.878809596501,171.60999999999999,4692.0091528371695,3.394149566448743,12.757142857142856,13.416666666666666,921.975119006787,12.6,14.4,1041.819446715834
1986-01-08,15.4,15.4,79.29704950869868,1.125442317135072,201.09082143974396,1006.8605114059976,1001.7540120225246,1,8,1,1986,2,2,0,Winter,Moderate,1221.1745624339596,226.31612003574045,15505.651875652364,237.16000000000003,6288.022060785009,1.0608686615859062,13.114285714285714,13.376666666666667,922.1358483719806,13.1,12.9,948.5316210844038
1986-01-09,11.9,11.9,69.30686247802737,0.7722038090910907,228.62581400873455,1012.2920757481528,1039.149761860163,1,9,1,1986,2,3,0,Winter,Cool,824.7516634885258,176.54572443409606,12046.27570140302,141.61,4803.441186548198,0.8787512782870308,12.842857142857143,13.283333333333333,966.4861580230589,15.4,13.8,1001.7540120225246
1986-01-10,13.8,13.8,55.81343938039343,4.7428694555939845,330.7288731423414,1009.359000898403,810.783614792379,1,10,1,1986,2,4,0,Winter,Cool,770.2254634494294,1568.6038705098288,13929.154212397962,190.44000000000003,3115.1400154688527,2.177812998306784,13.3,13.216666666666667,926.818218662607,11.9,10.6,1039.149761860163
1986-01-11,14.4,14.4,70.42255287809152,0.42451140201113996,144.65638852802678,1000.3327929786842,1066.6052863522752,1,11,1,1986,2,5,1,Winter,Cool,1014.084761444518,61.40828630390083,14404.792218893053,207.36,4959.335953867597,0.6515453952036957,13.557142857142855,13.226666666666667,955.621163992664,13.8,12.6,810.783614792379
1986-01-12,15.2,15.2,47.844106890190076,1.9112532614933317,171.04144393262442,993.2598804495402,797.2386591829772,1,12,1,1986,2,6,1,Winter,Moderate,727.2304247308891,326.9035175667573,15097.55018283301,231.04,2289.0585641199336,1.3824808358502956,13.77142857142857,13.283333333333333,957.9832002872224,14.4,13.7,1066.6052863522752
1986-01-13,12.5,12.5,66.62839558664784,1.0407906155579112,108.80572248123566,1006.3085724933267,950.9585482295499,1,13,1,1986,3,0,0,Winter,Cool,832.854944833098,113.24397487746852,12578.857156166583,156.25,4439.343098450833,1.0201914602455322,13.757142857142856,13.246666666666668,945.003071932039,15.2,12.6,797.2386591829772
1986-01-14,12.2,12.2,64.5015501403331,0.08390018816146064,108.34189057583927,990.0,945.8153383480808,1,14,1,1986,3,1,0,Winter,Cool,786.9189117120637,9.089905005081294,12078.0,148.83999999999997,4160.449970505904,0.2896552919617742,13.62857142857143,13.196666666666665,944.6150315411357,12.5,13.1,950.9585482295499
1986-01-15,16.1,16.1,61.8782471409119,0.8532400300202475,79.46506538187089,1001.6712313215259,968.4905469034715,1,15,1,1986,3,2,0,Winter,Moderate,996.2397789686818,67.80277477198844,16126.906824276568,259.21000000000004,3828.917469231772,0.9237099274232401,13.728571428571428,13.280000000000001,939.8631079526995,12.2,15.4,945.8153383480808
1986-01-16,14.6,14.6,63.07193732841604,0.6163914861660114,114.96028870887001,1018.4516946122225,1070.1733596660308,1,16,1,1986,3,3,0,Winter,Cool,920.8502849948742,70.86054320733412,14869.394741338449,213.16,3978.069278359641,0.7851060349825438,14.114285714285714,13.363333333333333,944.2950504963949,16.1,11.9,968.4905469034715
1986-01-17,11.6,11.6,36.77226431753542,2.3173052688038545,71.12638766593821,1014.8016214656649,893.395472500278,1,17,1,1986,3,4,0,Winter,Cool,426.55826608341084,164.8215528892641,11771.698809001713,134.56,1352.1994230386883,1.5222697753039225,13.799999999999999,13.326666666666666,956.0967444546661,14.6,13.8,1070.1733596660308
1986-01-18,13.1,13.1,56.76912638388558,5.943660344404015,305.07211133139293,1013.2140404540081,784.3389196213813,1,18,1,1986,3,5,1,Winter,Cool,743.6755556289011,1813.2450103040069,13273.103929947505,171.60999999999999,3222.7337103895734,2.4379623344924783,13.614285714285716,13.319999999999999,915.7729777788242,11.6,14.4,893.395472500278
1986-01-19,12.8,12.8,66.39267351711672,0.624078461461427,261.49181117183747,1024.8052629123172,969.1451487908636,1,19,1,1986,3,6,1,Winter,Cool,849.8262210190941,163.1914072008823,13117.507365277661,163.84000000000003,4407.987096750452,0.7899863678959448,13.271428571428572,13.273333333333333,940.3310477228079,13.1,15.2,784.3389196213813
1986-01-20,15.2,15.2,67.39784587996101,3.3369531885235193,153.60747130961693,1005.7152598411525,940.8438923346373,1,20,1,1986,4,0,0,Winter,Moderate,1024.4472573754074,512.5809411676612,15286.871949585517,231.04,4542.469629258977,1.826732927530327,13.657142857142858,13.28,938.8860968806775,12.8,12.5,969.1451487908636
1986-01-21,13.8,13.8,49.58487288611063,0.11390236532072819,197.26663169354123,1019.8195388130982,871.603196840271,1,21,1,1986,4,1,0,Winter,Cool,684.2712458283268,22.46913594874727,14073.509635620756,190.44000000000003,2458.6596191317494,0.3374942448705284,13.885714285714286,13.283333333333333,928.2843623795618,15.2,12.2,940.8438923346373
1986-01-22,15.0,15.0,83.98561761297051,1.5449046974044705,79.55021875784244,1004.9288665843792,1094.574576635762,1,22,1,1986,4,2,0,Winter,Cool,1259.7842641945576,122.89750663854402,15073.932998765687,225.0,7053.583965832103,1.2429419525482557,13.728571428571428,13.383333333333333,946.296366627032,13.8,16.1,871.603196840271
1986-01-23,13.5,13.5,52.007377276782485,0.14632466834957433,161.20147896086908,1015.7745325765592,923.9791598484971,1,23,1,1986,4,3,0,Winter,Cool,702.0995932365636,23.587752946410053,13712.956189783548,182.25,2704.7672912095913,0.3825240755162665,13.571428571428571,13.396666666666667,925.4114809388129,15.0,14.6,1094.574576635762
1986-01-24,11.8,11.8,79.54185800790106,5.437201055091848,361.14677316114324,1014.5354855426017,877.5509330940064,1,24,1,1986,4,4,0,Winter,Cool,938.5939244932325,1963.6276160747846,11971.5187294027,139.24,6326.907175349093,2.3317806618744927,13.6,13.35,923.1479753093455,13.5,11.6,923.9791598484971
1986-01-25,15.3,15.3,71.40791542807527,2.9078729810315527,352.8864385071066,1015.0751963771612,866.8498197577023,1,25,1,1986,4,5,1,Winter,Moderate,1092.5411060495517,1026.1489399072677,15530.650504570567,234.09000000000003,5099.09038578315,1.7052486566573077,13.914285714285713,13.416666666666666,934.9352467573915,11.8,13.1,877.5509330940064
